ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto,IVM Salud,IVM Discapacidad,IVM Educación,IVM Habitabilidad,IVM Familiar,IVM Participación,IVM CSE Familia,IVM CSE Comunal
198,8,ESCUELA BASICA LA HUAYCA,Corporación Municipal,Rural,1,14,1401,Pozo Almonte,49,47.4776936036354,7,12,11,19,39.3630123824599,9.53426597252259,13.7375447105195,22.3736981001254,31.933387875848,20.5758851431061,55.6746926162692,31.8653768620862
201,1,ESCUELA CARLOS CONDELL DE LA HAZA,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,197,45.8248718484779,34,43,51,69,44.2675982111504,7.84288333002087,15.3412553597048,20.4894538498385,35.0162174160923,12.1049643875957,53.9280404608283,18.5947505562286
203,8,ESCUELA PABLO NERUDA,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,195,44.7910248948807,33,55,44,63,40.3019826286213,11.7244652352866,13.6685876979249,20.2988795471859,35.6336565306666,15.1352604168545,51.8941347872379,18.5947505562286
204,6,ESCUELA L.GRAL.BERNARDO O´HIGGINS R.,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,266,42.3222421394024,73,62,69,62,43.7666169645157,8.97094255970257,15.4906734759139,19.6670043265035,32.6832002778515,2.32755802717495,55.502646228122,18.5947505562286
205,4,ESCUELA ARTURO PRAT CHACON,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,195,48.1025094134929,21,37,51,86,42.5848867447227,9.250386211012,15.0710575445137,20.8813469553738,33.0763241279477,21.4742049797491,55.8797264249984,18.5947505562286
206,2,ESCUELA ESTADOS UNIDOS DE NORTEAMERICA,Servicio Local de Educación(SLE),Urbano,2,23,2301,Tocopilla,206,42.752820328144,55,46,60,45,46.0153645712375,8.97875942906384,13.6419078831322,20.4355238926821,33.6619260711454,3.74958942071385,51.3618661296091,18.5947505562286
208,9,COLEGIO BICENTENARIO SAGRADA FAMILIA,Particular Subvencionado,Urbano,2,23,2301,Tocopilla,301,38.9372189960477,113,92,59,37,47.2814982423422,8.80784564899658,12.0409652840299,19.2116116645,30.8305902819437,0.794107372196548,41.970644551699,18.5947505562286
210,0,ESCUELA ARTURO PEREZ CANTO,Servicio Local de Educación(SLE),Urbano,2,23,2302,María Elena,304,44.0009123206983,73,66,70,95,41.8987151360398,10.87290266154,15.0145086626396,20.7516502422118,32.3408517816494,15.5083137615181,48.2585774002358,19.0006736365838
214,3,ESCUELA IGNACIO CARRERA PINTO,Servicio Local de Educación(SLE),Rural,2,23,2302,María Elena,157,46.5750858479932,0,6,3,6,42.5826825291643,7.5318775928945,14.8843573673839,17.60351612229,29.7118418221427,18.3564213124103,60.569909562425,19.0006736365838
223,2,ESCUELA CLAUDIO ARRAU,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,376,51.9984305626848,20,33,80,243,38.7504946074628,10.5774411386564,15.2342073672256,21.0395414322275,33.7980353351673,40.78773812258,52.5765606533182,17.3463451774327
224,0,ESCUELA GRECIA,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,437,47.4470582036154,40,95,114,188,38.3493332691783,6.62396443570083,14.3644599506655,21.1928400006841,33.8253635376463,22.8982702901911,53.4078822014333,17.3463451774327
225,9,ESCUELA REPUBLICA DE BOLIVIA,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,498,42.049197890235,139,122,119,118,39.4412546170814,14.3275984900449,14.8878025199933,20.4656872146912,36.6997987789474,8.18569120818163,49.5153089325385,17.3463451774327
226,7,ESCUELA BASICA EMILIO SOTOMAYOR,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,485,43.1687455339438,107,124,138,116,41.5032700649826,11.33239083786,12.5125402317032,20.8514509417925,32.6038178690803,13.1073769165644,48.2261788021454,17.3463451774327
227,5,ESCUELA BASICA PRESIDENTE BALMACEDA,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,850,49.7709445225492,75,109,214,452,39.3117970778509,9.92012319956484,14.5176932535748,21.4700863996904,36.1263525320666,29.8487712452008,52.9192146804181,17.3463451774327
228,3,ESCUELA BASICA VADO DE TOPATER,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,331,48.6400120326122,27,59,88,157,40.6913830218945,9.74382239444452,11.0633362053021,20.8287140956969,34.0782242328751,29.6714122609612,50.3686568396968,17.3463451774327
229,1,ESCUELA REPUBLICA DE CHILE,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,625,52.8499924634452,20,65,124,416,38.5720853693583,9.9969955390972,14.91128728902,22.9687580552168,32.7608664606054,41.5957707421875,52.4250673654308,17.3463451774327
230,5,ESCUELA BASICA ANDRES BELLO,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,331,43.8140674899549,66,84,91,90,42.6643010910553,10.5579228350491,15.2591163728686,20.8623915467117,32.9189085364516,13.3512009499704,48.2743123511817,17.3463451774327
231,3,ESCUELA BASICA JOHN FITZGERALD KENNEDY,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,333,42.5255217867192,83,88,79,83,44.3498302622499,9.58673947511935,13.138850042185,20.0783180112485,32.5304665001065,8.51572648306393,48.5019097313526,17.3463451774327
232,1,ESCUELA BASICA PEDRO VERGARA KELLER,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,339,50.2532620914965,24,51,77,187,38.6948101751666,9.63548058238321,13.7782114940991,21.5986064040458,33.6954298736806,31.8833893859977,54.7786397769488,17.3463451774327
239,9,ESCUELA BASICA 21 DE MAYO,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,346,46.1775607804692,49,73,93,131,40.0963063035634,12.5248755782703,11.4195297957642,20.8793282303262,33.5877248226305,21.7458165250806,52.2805209589771,17.3463451774327
240,2,ESCUELA BASICA REPUBLICA DE FRANCIA,Servicio Local de Educación(SLE),Urbano,2,22,2201,Calama,317,41.8403282168807,76,100,76,65,43.8411633549433,12.6207759707733,12.2925985778628,20.2436536766445,31.1131441904602,8.71456902318497,48.8052823891338,17.3463451774327
243,7,ESCUELA BASICA PUKARA,Servicio Local de Educación(SLE),Rural,2,22,2201,Calama,157,47.512067017664,3,3,3,7,45.4573890970995,3.5305676216693,7.01641162685919,19.5156893787005,44.0602921895753,10.7724500523531,47.4160640919247,17.3463451774327
246,1,ESCUELA BASICA SENORA DE LA CANDELARIA,Servicio Local de Educación(SLE),Rural,2,22,2201,Calama,157,42.9284712025742,2,1,4,2,45.3275673983178,14.2493934414838,14.9135387206326,13.9554263728411,27.9958401209251,9.57551115764723,65.4555835748833,17.3463451774327
248,8,ESCUELA BASICA SAN JOSE,Servicio Local de Educación(SLE),Rural,2,22,2201,Calama,157,46.02806389681,1,0,1,1,53.2283531614553,9.41484699111813,13.8321956085289,27.3783965784174,18.0459085145187,3.25720293177689,59.2126672630148,17.3463451774327
252,6,ESCUELA BASICA SAN FRANCISCO,Servicio Local de Educación(SLE),Rural,2,22,2201,Calama,53,43.9858767154974,11,19,10,13,37.4105973591125,8.03691184503462,9.66466542947724,19.7291924441105,36.2982026464077,15.2726961255254,50.5025419782058,17.3463451774327
253,4,COLEGIO ADVENTISTA DE CALAMA,Particular Subvencionado,Urbano,2,22,2201,Calama,337,40.0917939291071,111,99,85,42,44.3079235463241,11.6588442840014,14.7854023497433,20.6476423669178,34.4192751372734,1.63490577966882,44.1039928853863,17.3463451774327
254,2,FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA,Particular Subvencionado,Urbano,2,22,2201,Calama,353,42.7842731898648,85,113,65,90,41.2816517643029,13.303709791394,12.9799945896404,20.3146587591486,35.1925303730767,11.6932614750528,46.7894179152659,17.3463451774327
255,0,COLEGIO EJERCITO DE SALVACION,Particular Subvencionado,Urbano,2,22,2201,Calama,360,40.5225958912387,117,98,80,65,39.8516322915602,12.9495874751524,14.8276582045992,20.7446575588162,31.898837557179,6.57941677725336,48.2070328588695,17.3463451774327
256,9,INSTITUTO OBISPO SILVA LEZAETA,Particular Subvencionado,Urbano,2,22,2201,Calama,569,38.2606899466251,222,189,112,46,47.8896642524268,10.3194909077963,11.879246132588,20.3807706856544,30.1310530598989,1.00448542814173,37.6240160160716,17.3463451774327
268,2,ESC. BASICA RURAL SAN ANTONIO DE PADUA,Servicio Local de Educación(SLE),Rural,2,22,2202,Ollagüe,157,47.0567173185802,1,3,5,9,41.1256822122233,7.12469672074191,17.2664325722338,19.5007174473368,32.104789102471,24.3666549854878,47.6274615845155,35.9695491036371
269,0,ESCUELA BASICA SAN PEDRO DE ATACAMA,Servicio Local de Educación(SLE),Urbano,2,22,2203,San Pedro de Atacama,541,46.7482569822799,77,95,163,206,39.0662407613211,8.42379864081669,14.2508638915862,21.0138657405081,33.8217309409299,22.3216734359698,50.9837954682032,32.4518157371599
270,4,COMPLEJO EDUCACIONAL TOCONAO,Servicio Local de Educación(SLE),Rural,2,22,2203,San Pedro de Atacama,101,43.8451915370578,24,20,29,28,43.0306984198176,9.27372552964092,14.8226502991556,20.3420781219319,34.2756098369637,13.2418305318757,46.4958043941869,32.4518157371599
271,2,ESCUELA BASICA CAMAR,Servicio Local de Educación(SLE),Rural,2,22,2203,San Pedro de Atacama,157,43.1743321536235,2,1,2,2,45.6243027098189,18.3206487104792,12.6258709852767,23.7429016117855,37.5878207963317,8.99252916476434,44.1935573823214,32.4518157371599
273,9,ESCUELA BASICA SOLOR,Servicio Local de Educación(SLE),Rural,2,22,2203,San Pedro de Atacama,22,41.760081612177,4,10,6,2,41.7700134970378,7.70305662909665,11.1791050413915,19.3268122372413,36.208111071993,7.12979885089781,47.0540069858986,32.4518157371599
274,7,ESCUELA BASICA SAN ROQUE,Servicio Local de Educación(SLE),Rural,2,22,2203,San Pedro de Atacama,157,45.1019557286414,2,6,2,5,51.8606865272552,15.216302731557,11.8446521205596,20.7604501451357,27.2309817184662,21.465336565155,43.198967706338,32.4518157371599
275,5,ESCUELA BASICA ANDINA,Servicio Local de Educación(SLE),Rural,2,22,2203,San Pedro de Atacama,157,34.1133489430849,1,0,0,0,63.8740237937464,100.0,9.19862415702947,12.5784362197861,15.870125914046,0.0,60.6092365913456,32.4518157371599
276,3,ESCUELA BASICA TALABRE,Servicio Local de Educación(SLE),Rural,2,22,2203,San Pedro de Atacama,157,46.7553860085292,0,3,0,2,51.0992190349971,5.64890819467088,17.5605915993567,22.350479399248,44.5964068131511,0.651440586355378,52.4158257707931,32.4518157371599
277,1,ESCUELA BASICA SAN BARTOLOME,Servicio Local de Educación(SLE),Rural,2,22,2203,San Pedro de Atacama,21,44.3046651584883,3,8,3,7,46.1682080614318,6.72489070794152,7.68959058859547,19.7332909782868,46.200425583373,0.620419606052741,52.0162215252089,32.4518157371599
284,4,LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,292,55.9542260211059,5,17,35,235,38.2873494103496,10.1746724102772,13.4446069036801,25.0772876817979,32.3402078437926,46.5879256564592,54.8676265772379,10.4697088769495
285,2,LICEO BICENTENARIO MARTA NAREA DIAZ,Corporación Municipal,Urbano,2,21,2101,Antofagasta,320,48.256172682874,24,60,90,146,42.4475685985445,8.24432305142048,13.6724634223562,20.5462391841965,34.9461978843584,23.6651456158005,51.4272701975225,10.4697088769495
288,7,ESCUELA JAPON,Corporación Municipal,Urbano,2,21,2101,Antofagasta,450,42.2891378272319,106,142,112,90,46.3046074494836,10.0305869925079,13.8096133079006,21.1315337942132,32.3744269456156,3.60667199549266,50.0145900624426,10.4697088769495
289,5,ESCUELA ESPANA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,298,50.2182782471517,22,37,72,167,44.7938884330347,10.5461738349919,13.9934832278563,20.917766829216,34.3879519526449,27.8766613460641,53.0016232868231,10.4697088769495
291,7,ESCUELA PADRE GUSTAVO LE PAIGE DE WALQUE,Corporación Municipal,Urbano,2,21,2101,Antofagasta,522,46.9527896640089,67,99,163,193,40.9783707057241,9.42210837739766,15.7024309329823,21.2985502364889,35.7874611555273,18.8202883253642,51.5128288292357,10.4697088769495
292,5,ESCUELA REPUBLICA DE ITALIA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,368,47.669604369563,40,61,111,156,44.536194513466,11.2450635229743,14.7579651500673,20.4458891812525,32.4075096818915,22.7412235603922,52.249082942673,10.4697088769495
293,3,ESCUELA JOSE PAPIC RADNIC,Corporación Municipal,Urbano,2,21,2101,Antofagasta,495,44.5328516250526,107,101,132,155,40.9344344147394,14.7521678397898,15.0360545126609,21.1198441973326,34.5713062535266,14.5952797095335,52.1547174758159,10.4697088769495
294,1,ESCUELA PROFESORA LJUBICA DOMIC WUTH,Corporación Municipal,Urbano,2,21,2101,Antofagasta,396,51.5691878826042,17,43,104,232,43.0378661647526,11.4812755403407,13.9214212508639,21.7606569013488,35.3271945658757,33.3062577572817,53.2076069485658,10.4697088769495
296,8,ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS,Corporación Municipal,Urbano,2,21,2101,Antofagasta,290,46.7631740564474,39,67,82,102,42.495000995101,11.5872910106691,14.097151240105,20.3475048695101,34.8783863204652,20.5860043482375,50.4511541399093,10.4697088769495
297,6,ESCUELA ALCALDE MAXIMILIANO POBLETE,Corporación Municipal,Urbano,2,21,2101,Antofagasta,290,49.3357623039025,17,53,71,149,41.3925595601327,8.22062933687712,13.6851864877494,20.9253455821139,34.4639774347929,28.5172751289608,51.5334262213126,10.4697088769495
298,4,ESCUELA DARIO SALAS DIAZ,Corporación Municipal,Urbano,2,21,2101,Antofagasta,247,51.0424828151991,15,27,62,143,41.39131825899,8.2177394288833,14.2701088888836,22.1521500387398,34.1661213982292,32.9693244978075,51.5233092017278,10.4697088769495
301,8,ESCUELA ROMULO J. PENA MATURANA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,269,48.5019165572707,28,51,64,126,40.1267170538832,9.12063105403156,17.2048437478167,20.6956591489832,33.358366952919,24.6851736188553,55.2706238997859,10.4697088769495
302,6,ESCUELA JUAN LOPEZ,Corporación Municipal,Urbano,2,21,2101,Antofagasta,280,53.5612412541556,12,23,45,200,39.3999317067631,11.0687460170511,15.3061446754929,22.851719525847,33.2252802342642,42.9044896545336,54.451158493697,10.4697088769495
303,4,ESCUELA REPUBLICA ARGENTINA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,229,46.9417631584633,28,47,62,92,42.1475729931254,10.2303921520856,16.6490019797236,20.7104772690126,31.1563771468775,22.8381252595916,51.9936675064951,10.4697088769495
304,2,LICEO BICENTENARIO ANDRÉS SABELLA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,326,39.1471914867508,107,125,57,37,44.2409388311474,11.719720203031,13.6849115480619,20.7163962594064,30.5467271947157,2.92976248309137,42.8820766950418,10.4697088769495
305,0,ESCUELA HUMBERTO GONZALEZ ECHEGOYEN,Corporación Municipal,Urbano,2,21,2101,Antofagasta,439,42.4176403784257,115,119,103,102,43.9521726516824,14.1839232585922,14.5788740462815,20.3588820881085,32.6073418882777,5.27248262780895,52.6129784167503,10.4697088769495
306,9,ESCUELA HUANCHACA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,147,42.9060825268551,32,45,37,33,44.5665061440026,8.97341284508352,16.6242031448693,19.6881555137416,30.5876336438974,11.9397019256922,46.171384672192,10.4697088769495
310,7,ESCUELA CLAUDIO MATTE PEREZ,Corporación Municipal,Urbano,2,21,2101,Antofagasta,231,44.7322592573615,43,49,61,78,40.4233645258737,10.0757291157907,16.5613581553628,20.7392375685943,33.7148403247671,15.649608257087,50.6159810477445,10.4697088769495
312,3,ESCUELA ECUADOR,Corporación Municipal,Urbano,2,21,2101,Antofagasta,307,45.2301431800665,44,73,94,96,45.1542965955999,9.94609040239248,14.0787919623728,20.1520178275287,33.5529300560052,15.6447088381129,48.3325899775275,10.4697088769495
313,1,ESCUELA ARTURO PRAT,Corporación Municipal,Urbano,2,21,2101,Antofagasta,584,43.4819354841659,124,152,168,140,40.4311838811639,11.8412692544338,15.7917029476497,20.3645544971855,33.7444038466384,11.0506151458364,51.8191732155673,10.4697088769495
315,8,ESCUELA HEROES DE LA CONCEPCION,Corporación Municipal,Urbano,2,21,2101,Antofagasta,259,49.4515093004465,20,46,64,129,40.5409132304726,7.19151585436513,13.9422008729758,20.9118526292098,31.0169347097588,29.7385623084961,52.963423111121,10.4697088769495
316,6,ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,239,45.1099367781614,35,65,68,71,42.4906055426582,7.00122408781367,15.1185736372271,20.7979298923468,30.9977927394342,16.1401157705707,49.2602214311827,10.4697088769495
317,4,ESCUELA LAS ROCAS,Corporación Municipal,Urbano,2,21,2101,Antofagasta,465,46.4929733041645,64,100,124,177,43.0720475527618,9.21125030638423,12.4486729102997,21.5505837946668,32.1975150431742,18.1535995468731,51.7812918962037,10.4697088769495
318,2,ESCUELA EDDA CUNEO DONNAGIO,Corporación Municipal,Urbano,2,21,2101,Antofagasta,138,38.7264659965713,51,48,29,10,50.6057288145184,9.37054609014813,12.3444536567016,20.8890211105392,25.3826532538651,1.24310877400682,41.3559777574721,10.4697088769495
319,0,ESCUELA LA BANDERA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,401,46.1061003316744,69,75,106,151,41.7822762798288,8.62733984505823,14.4792042629433,21.627173567212,34.7747638984835,15.1511518623749,52.5146829053029,10.4697088769495
320,4,LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`,Corporación Municipal,Urbano,2,21,2101,Antofagasta,288,44.3428833518966,46,82,74,86,47.0611596003198,11.0634400030586,13.1094006847791,19.8349607865501,33.6750906195847,12.218008157978,48.7541387064785,10.4697088769495
322,0,ESCUELA GENERAL MANUEL BAQUEDANO,Corporación Municipal,Urbano,2,21,2101,Antofagasta,266,49.5611611023296,24,35,68,139,42.3215454483249,9.07712504456481,14.3099708394878,21.9913777009584,31.4423826445961,27.6973859016483,53.8916629622269,10.4697088769495
324,7,ESCUELA FUNDACION MINERA ESCONDIDA,Corporación Municipal,Urbano,2,21,2101,Antofagasta,264,55.1270637615561,6,20,26,212,41.5472879372659,9.46685183626629,13.6950757694791,21.8246940021543,33.673230644665,44.6325063508292,55.1924538448222,10.4697088769495
326,3,ESCUELA SANTIAGO AMENGUAL B.,Corporación Municipal,Urbano,2,21,2101,Antofagasta,268,50.5251444040986,18,32,67,151,42.3613200543983,10.5418104946311,17.0600060813564,21.8922336354516,34.5968395385294,27.6839000053358,55.072685404269,10.4697088769495
329,8,LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO,Corporación Municipal,Urbano,2,21,2101,Antofagasta,160,39.5977515293447,55,50,33,22,48.8348482773998,11.9275108595024,13.8398364999806,20.4023300680116,29.8191221877336,4.22604362516593,40.3660213732891,10.4697088769495
332,8,ESCUELA GABRIELA MISTRAL,Corporación Municipal,Urbano,2,21,2101,Antofagasta,259,48.9904386321399,22,48,64,125,42.7676551347134,11.5300027833239,14.5348574125591,20.7347099386528,34.5625474823088,25.4113849723887,54.7036427877698,10.4697088769495
335,2,COLEGIO MISIONERO JOSE LANCASTER,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,180,42.962124819617,41,47,49,43,41.5160201251669,12.6166907988941,19.1738665941114,21.0602194634181,34.806823369876,8.31356934163646,51.8773546477772,10.4697088769495
336,0,LICEO EXPERIMENTAL ARTISTICO-APLICACION,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,344,38.6097686833219,122,115,74,33,50.5713349781993,9.58418799880169,12.1623351963044,19.4372170694633,30.7452056137597,0.508829969221207,36.5348654471343,10.4697088769495
337,9,COLEGIO SANTA TERESITA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,316,39.6280791561695,107,95,73,41,46.6675676891473,9.43574143831597,13.5325402108383,20.8406947497171,31.3167274381882,1.35939029831794,42.1080713238358,10.4697088769495
341,7,COLEGIO ADVENTISTA DE ANTOFAGASTA,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,169,39.8673223497958,57,55,34,23,44.8975598571072,9.82434552126656,15.2230661665889,19.2827025078383,31.1621362802743,1.67525524988782,46.1112613502674,10.4697088769495
342,5,COLEGIO INGLES SAN JOSE,Particular Subvencionado,Urbano,2,21,2101,Antofagasta,481,38.709633951811,187,154,97,43,49.8311844519377,9.97132963900641,12.3685920548396,20.4986889865629,30.4719936935672,0.989703134860817,35.9952312310719,10.4697088769495
